Learning Rate,Weight Decay,Epoch,Train Loss,Train RMSE,Val Loss,Val RMSE
0.0001,1e-05,20,9.96506048344277,"tensor(3.1567, dtype=torch.float64)",22.541447531792425,tensor(4.7478)
0.0001,1e-05,21,9.958321090646692,"tensor(3.1557, dtype=torch.float64)",21.815684810761482,tensor(4.6707)
0.0001,1e-05,22,9.971818086907671,"tensor(3.1578, dtype=torch.float64)",31.561382432137766,tensor(5.6180)
0.0001,1e-05,23,9.59847927673443,"tensor(3.0981, dtype=torch.float64)",23.124103161596484,tensor(4.8088)
0.0001,1e-05,24,9.360264769115963,"tensor(3.0595, dtype=torch.float64)",14.873712745405012,tensor(3.8566)
0.0001,1e-05,25,9.125727234015594,"tensor(3.0209, dtype=torch.float64)",20.456951383621462,tensor(4.5229)
0.0001,1e-05,26,8.842022519498258,"tensor(2.9736, dtype=torch.float64)",18.622739957224937,tensor(4.3154)
0.0001,1e-05,27,9.100967699128228,"tensor(3.0168, dtype=torch.float64)",18.42086149415662,tensor(4.2920)
0.0001,1e-05,28,11.398920109465315,"tensor(3.3762, dtype=torch.float64)",19.742379780738585,tensor(4.4432)
0.0001,1e-05,29,8.522750510396184,"tensor(2.9194, dtype=torch.float64)",18.62833760246154,tensor(4.3161)
0.0001,1e-05,30,7.860048357860462,"tensor(2.8036, dtype=torch.float64)",19.157490730285645,tensor(4.3769)
0.0001,1e-05,31,8.026837655015894,"tensor(2.8332, dtype=torch.float64)",18.61669812279363,tensor(4.3147)
0.0001,1e-05,32,8.381001713469221,"tensor(2.8950, dtype=torch.float64)",25.71325865099507,tensor(5.0708)
0.0001,1e-05,33,7.779367143399007,"tensor(2.7892, dtype=torch.float64)",18.310735241059334,tensor(4.2791)
0.0001,1e-05,34,7.744706188021479,"tensor(2.7829, dtype=torch.float64)",17.463833009043046,tensor(4.1790)
0.0001,1e-05,35,7.7627344930494155,"tensor(2.7862, dtype=torch.float64)",14.823789361984499,tensor(3.8502)
0.0001,1e-05,36,7.768552697671426,"tensor(2.7872, dtype=torch.float64)",23.48726633287245,tensor(4.8464)
0.0001,1e-05,37,7.549342777277972,"tensor(2.7476, dtype=torch.float64)",20.934485620067967,tensor(4.5754)
0.0001,1e-05,38,7.484948827769305,"tensor(2.7359, dtype=torch.float64)",15.934788550100018,tensor(3.9918)
0.0001,1e-05,39,7.127152897216178,"tensor(2.6697, dtype=torch.float64)",23.751620938701013,tensor(4.8736)
0.0001,1e-05,40,6.933768646781509,"tensor(2.6332, dtype=torch.float64)",32.22039036596975,tensor(5.6763)
0.0001,1e-05,41,7.168769460755425,"tensor(2.6775, dtype=torch.float64)",46.96317569671139,tensor(6.8530)
0.0001,1e-05,42,7.576279717522699,"tensor(2.7525, dtype=torch.float64)",20.858104828865297,tensor(4.5671)
0.0001,1e-05,43,7.194786202585375,"tensor(2.6823, dtype=torch.float64)",40.580451350058276,tensor(6.3703)
0.0001,1e-05,44,7.031954596493695,"tensor(2.6518, dtype=torch.float64)",16.418621690042556,tensor(4.0520)
0.0001,1e-05,45,6.895581384607263,"tensor(2.6259, dtype=torch.float64)",59.39486646652222,tensor(7.7068)
0.0001,1e-05,46,8.517430656020705,"tensor(2.9185, dtype=torch.float64)",19.04851314713878,tensor(4.3645)
0.0001,1e-05,47,6.621956788526999,"tensor(2.5733, dtype=torch.float64)",25.433526685160974,tensor(5.0432)
0.0001,1e-05,48,7.011159251187299,"tensor(2.6479, dtype=torch.float64)",24.54558091778909,tensor(4.9543)
0.0001,1e-05,49,6.46845833481969,"tensor(2.5433, dtype=torch.float64)",21.16165041923523,tensor(4.6002)
0.0001,0.0001,0,6.959164201246725,"tensor(2.6380, dtype=torch.float64)",15.472042841296043,tensor(3.9335)
0.0001,0.0001,1,6.104425937420613,"tensor(2.4707, dtype=torch.float64)",18.30661158407888,tensor(4.2786)
0.0001,0.0001,2,5.867732429504395,"tensor(2.4223, dtype=torch.float64)",17.13677462070219,tensor(4.1397)
0.0001,0.0001,3,5.96237481155911,"tensor(2.4418, dtype=torch.float64)",20.82852796200783,tensor(4.5638)
0.0001,0.0001,4,5.93274561198982,"tensor(2.4357, dtype=torch.float64)",19.100679739829033,tensor(4.3704)
0.0001,0.0001,5,6.217819863396722,"tensor(2.4936, dtype=torch.float64)",15.47480631643726,tensor(3.9338)
0.0001,0.0001,6,5.923854362642443,"tensor(2.4339, dtype=torch.float64)",16.238686380847806,tensor(4.0297)
0.0001,0.0001,7,6.0866390260490215,"tensor(2.4671, dtype=torch.float64)",15.899256737001481,tensor(3.9874)
0.0001,0.0001,8,5.847106400696007,"tensor(2.4181, dtype=torch.float64)",15.68060165835965,tensor(3.9599)
0.0001,0.0001,9,5.758194677249805,"tensor(2.3996, dtype=torch.float64)",19.595608826606504,tensor(4.4267)
0.0001,0.0001,10,5.790415689751908,"tensor(2.4063, dtype=torch.float64)",28.322744084942727,tensor(5.3219)
0.0001,0.0001,11,5.699203315296689,"tensor(2.3873, dtype=torch.float64)",15.287338641382032,tensor(3.9099)
0.0001,0.0001,12,5.5414327241278984,"tensor(2.3540, dtype=torch.float64)",25.67570988593563,tensor(5.0671)
0.0001,0.0001,13,5.554127659024419,"tensor(2.3567, dtype=torch.float64)",22.248565127772668,tensor(4.7168)
0.0001,0.0001,14,5.5032980139191086,"tensor(2.3459, dtype=torch.float64)",25.33927911327731,tensor(5.0338)
0.0001,0.0001,15,5.634652774398392,"tensor(2.3737, dtype=torch.float64)",29.48073051052709,tensor(5.4296)
0.0001,0.0001,16,5.374442435599662,"tensor(2.3183, dtype=torch.float64)",19.266499696239347,tensor(4.3894)
0.0001,0.0001,17,5.248486928037695,"tensor(2.2910, dtype=torch.float64)",21.449354452471578,tensor(4.6313)
0.0001,0.0001,18,5.723470656291859,"tensor(2.3924, dtype=torch.float64)",18.659022938820623,tensor(4.3196)
0.0001,0.0001,19,5.303422806714032,"tensor(2.3029, dtype=torch.float64)",24.258172400536075,tensor(4.9253)
0.0001,0.0001,20,5.147741722416233,"tensor(2.2689, dtype=torch.float64)",21.565156009889417,tensor(4.6438)
0.0001,0.0001,21,6.104200604799631,"tensor(2.4707, dtype=torch.float64)",15.533061538973163,tensor(3.9412)
0.0001,0.0001,22,4.903758583842097,"tensor(2.2144, dtype=torch.float64)",17.233116707494183,tensor(4.1513)
0.0001,0.0001,23,4.965149166132953,"tensor(2.2283, dtype=torch.float64)",19.02441115917698,tensor(4.3617)
0.0001,0.0001,24,4.900567545761933,"tensor(2.2137, dtype=torch.float64)",21.63748647320655,tensor(4.6516)
0.0001,0.0001,25,4.870155453681946,"tensor(2.2068, dtype=torch.float64)",25.145391483460703,tensor(5.0145)
0.0001,0.0001,26,5.1415159405888735,"tensor(2.2675, dtype=torch.float64)",17.469711584429586,tensor(4.1797)
0.0001,0.0001,27,4.7506898770461214,"tensor(2.1796, dtype=torch.float64)",15.181910364858565,tensor(3.8964)
0.0001,0.0001,28,4.695358756426218,"tensor(2.1669, dtype=torch.float64)",20.65515057117708,tensor(4.5448)
0.0001,0.0001,29,6.366189342576104,"tensor(2.5231, dtype=torch.float64)",22.079028256477848,tensor(4.6988)
0.0001,0.0001,30,5.042895681793626,"tensor(2.2456, dtype=torch.float64)",17.68840997065267,tensor(4.2058)
0.0001,0.0001,31,4.667911314964295,"tensor(2.1605, dtype=torch.float64)",20.369792015321792,tensor(4.5133)
0.0001,0.0001,32,4.415124177288365,"tensor(2.1012, dtype=torch.float64)",18.187368442935327,tensor(4.2647)
0.0001,0.0001,33,4.2665197076024235,"tensor(2.0656, dtype=torch.float64)",20.10008672744997,tensor(4.4833)
0.0001,0.0001,34,4.405162455906739,"tensor(2.0988, dtype=torch.float64)",22.889177199332945,tensor(4.7843)
0.0001,0.0001,35,4.255277313735034,"tensor(2.0628, dtype=torch.float64)",20.109092720093265,tensor(4.4843)
0.0001,0.0001,36,5.6931554478568,"tensor(2.3860, dtype=torch.float64)",41.45544685855989,tensor(6.4386)
0.0001,0.0001,37,5.068359199730126,"tensor(2.2513, dtype=torch.float64)",18.30469794042649,tensor(4.2784)
0.0001,0.0001,38,4.211198496174168,"tensor(2.0521, dtype=torch.float64)",21.64575763287083,tensor(4.6525)
0.0001,0.0001,39,4.233129552570549,"tensor(2.0575, dtype=torch.float64)",20.616873748840824,tensor(4.5406)
0.0001,0.0001,40,4.284145313984639,"tensor(2.0698, dtype=torch.float64)",18.896541537777072,tensor(4.3470)
0.0001,0.0001,41,4.231832514260266,"tensor(2.0571, dtype=torch.float64)",29.882069972253614,tensor(5.4664)
0.0001,0.0001,42,4.08597149494532,"tensor(2.0214, dtype=torch.float64)",22.748100753753416,tensor(4.7695)
0.0001,0.0001,43,4.035435537711994,"tensor(2.0088, dtype=torch.float64)",17.1748654419376,tensor(4.1443)
0.0001,0.0001,44,3.9477498383135408,"tensor(1.9869, dtype=torch.float64)",18.530307458293052,tensor(4.3047)
0.0001,0.0001,45,4.024862412504247,"tensor(2.0062, dtype=torch.float64)",22.27086257165478,tensor(4.7192)
0.0001,0.0001,46,3.964727257393502,"tensor(1.9912, dtype=torch.float64)",16.290014709195784,tensor(4.0361)
0.0001,0.0001,47,3.8423896286938644,"tensor(1.9602, dtype=torch.float64)",17.43161021124932,tensor(4.1751)
0.0001,0.0001,48,3.920493596953315,"tensor(1.9800, dtype=torch.float64)",18.387146753649557,tensor(4.2880)
0.0001,0.0001,49,3.8415487212103767,"tensor(1.9600, dtype=torch.float64)",16.755999780470326,tensor(4.0934)
0.0001,0.001,0,3.8621079451329,"tensor(1.9652, dtype=torch.float64)",19.18458641344501,tensor(4.3800)
0.0001,0.001,1,3.8901629650914993,"tensor(1.9723, dtype=torch.float64)",14.1501227251945,tensor(3.7617)
0.0001,0.001,2,3.6241300028723638,"tensor(1.9037, dtype=torch.float64)",18.1643697292574,tensor(4.2620)
0.0001,0.001,3,3.7922736780063526,"tensor(1.9474, dtype=torch.float64)",19.68589710420178,tensor(4.4369)
0.0001,0.001,4,3.661011030545106,"tensor(1.9134, dtype=torch.float64)",13.705926339472494,tensor(3.7022)
0.0001,0.001,5,3.5245336990098695,"tensor(1.8774, dtype=torch.float64)",15.454638769549708,tensor(3.9312)
0.0001,0.001,6,3.8523910902641916,"tensor(1.9628, dtype=torch.float64)",20.743541748292984,tensor(4.5545)
0.0001,0.001,7,3.6628422202290714,"tensor(1.9139, dtype=torch.float64)",18.333758600296512,tensor(4.2818)
0.0001,0.001,8,3.6127240735131343,"tensor(1.9007, dtype=torch.float64)",17.95157313539136,tensor(4.2369)
0.0001,0.001,9,3.4629471801422738,"tensor(1.8609, dtype=torch.float64)",17.94760912464511,tensor(4.2365)
0.0001,0.001,10,3.355171691726994,"tensor(1.8317, dtype=torch.float64)",18.58307377753719,tensor(4.3108)
0.0001,0.001,11,3.3898082974794748,"tensor(1.8411, dtype=torch.float64)",19.51997225515304,tensor(4.4181)
0.0001,0.001,12,3.4807660721443794,"tensor(1.8657, dtype=torch.float64)",24.22440661922578,tensor(4.9218)
0.0001,0.001,13,3.3820495276837734,"tensor(1.8390, dtype=torch.float64)",19.78193272313764,tensor(4.4477)
0.0001,0.001,14,3.3159663026397292,"tensor(1.8210, dtype=torch.float64)",25.457369973582605,tensor(5.0455)
0.0001,0.001,15,3.2002273752882675,"tensor(1.7889, dtype=torch.float64)",16.79703122569669,tensor(4.0984)
0.0001,0.001,16,3.0771043854790765,"tensor(1.7542, dtype=torch.float64)",17.46192026907398,tensor(4.1787)
0.0001,0.001,17,3.2655168317459724,"tensor(1.8071, dtype=torch.float64)",19.57348112521633,tensor(4.4242)
0.0001,0.001,18,3.207425820505297,"tensor(1.7909, dtype=torch.float64)",18.75653858338633,tensor(4.3309)
0.0001,0.001,19,3.202368052907892,"tensor(1.7895, dtype=torch.float64)",21.296324441509864,tensor(4.6148)
0.0001,0.001,20,3.1518565480773515,"tensor(1.7753, dtype=torch.float64)",17.571345633076085,tensor(4.1918)
0.0001,0.001,21,3.1076773656381143,"tensor(1.7629, dtype=torch.float64)",14.40413490803011,tensor(3.7953)
0.0001,0.001,22,3.0774980864009343,"tensor(1.7543, dtype=torch.float64)",18.304612528893255,tensor(4.2784)
0.0001,0.001,23,3.058998255794113,"tensor(1.7490, dtype=torch.float64)",24.16251843206344,tensor(4.9155)
0.0001,0.001,24,3.94020005915616,"tensor(1.9850, dtype=torch.float64)",24.082836474141768,tensor(4.9074)
0.0001,0.001,25,4.8548602912877055,"tensor(2.2034, dtype=torch.float64)",16.872639940631004,tensor(4.1076)
0.0001,0.001,26,2.9816249737868437,"tensor(1.7267, dtype=torch.float64)",19.576078311089546,tensor(4.4245)
0.0001,0.001,27,2.808252178333901,"tensor(1.6758, dtype=torch.float64)",16.602787740768925,tensor(4.0747)
0.0001,0.001,28,2.701549311908516,"tensor(1.6436, dtype=torch.float64)",17.098944183318846,tensor(4.1351)
0.0001,0.001,29,2.7717523735922738,"tensor(1.6649, dtype=torch.float64)",16.46523056876275,tensor(4.0577)
0.0001,0.001,30,2.7400007067499934,"tensor(1.6553, dtype=torch.float64)",19.005370216984904,tensor(4.3595)
0.0001,0.001,31,2.882434086864059,"tensor(1.6978, dtype=torch.float64)",14.196437485756412,tensor(3.7678)
0.0001,0.001,32,2.834792023091703,"tensor(1.6837, dtype=torch.float64)",18.96268862678159,tensor(4.3546)
0.0001,0.001,33,2.7454860680812114,"tensor(1.6570, dtype=torch.float64)",18.74228072550989,tensor(4.3292)
0.0001,0.001,34,2.7864451366501886,"tensor(1.6693, dtype=torch.float64)",20.317673848521324,tensor(4.5075)
0.0001,0.001,35,3.410146019587646,"tensor(1.8467, dtype=torch.float64)",29.58472007320773,tensor(5.4392)
0.0001,0.001,36,3.5495820660848874,"tensor(1.8840, dtype=torch.float64)",18.022000751187726,tensor(4.2452)
0.0001,0.001,37,2.6571308706257795,"tensor(1.6301, dtype=torch.float64)",16.643136332111975,tensor(4.0796)
0.0001,0.001,38,2.5332408196217306,"tensor(1.5916, dtype=torch.float64)",15.529308292173571,tensor(3.9407)
0.0001,0.001,39,2.5459066758284696,"tensor(1.5956, dtype=torch.float64)",17.050610615361123,tensor(4.1292)
0.0001,0.001,40,2.7387614881670155,"tensor(1.6549, dtype=torch.float64)",16.789437805452653,tensor(4.0975)
0.0001,0.001,41,2.608610957699853,"tensor(1.6151, dtype=torch.float64)",16.724104462131375,tensor(4.0895)
0.0001,0.001,42,2.6040785860370947,"tensor(1.6137, dtype=torch.float64)",16.7004741391828,tensor(4.0866)
0.0001,0.001,43,2.6675245674880776,"tensor(1.6333, dtype=torch.float64)",17.43063590218944,tensor(4.1750)
0.0001,0.001,44,2.6826310125557153,"tensor(1.6379, dtype=torch.float64)",12.949619272062856,tensor(3.5986)
0.0001,0.001,45,2.5211583685230563,"tensor(1.5878, dtype=torch.float64)",24.910290610405706,tensor(4.9910)
0.0001,0.001,46,2.629374015009081,"tensor(1.6215, dtype=torch.float64)",18.70383091895811,tensor(4.3248)
0.0001,0.001,47,2.539326555664475,"tensor(1.5935, dtype=torch.float64)",14.01775739269872,tensor(3.7440)
0.0001,0.001,48,2.536920974383483,"tensor(1.5928, dtype=torch.float64)",15.389073571851176,tensor(3.9229)
0.0001,0.001,49,2.6138638051780494,"tensor(1.6167, dtype=torch.float64)",16.15354629485838,tensor(4.0191)
0.001,1e-06,0,25.70055905677177,"tensor(5.0696, dtype=torch.float64)",51.66505998180759,tensor(7.1878)
0.001,1e-06,1,23.64384531201543,"tensor(4.8625, dtype=torch.float64)",61.91902726696384,tensor(7.8689)
0.001,1e-06,2,22.443360342850557,"tensor(4.7374, dtype=torch.float64)",20.88814457770317,tensor(4.5704)
0.001,1e-06,3,20.09931167267464,"tensor(4.4832, dtype=torch.float64)",15.088582942562718,tensor(3.8844)
0.001,1e-06,4,18.598449182510375,"tensor(4.3126, dtype=torch.float64)",83.0780902062693,tensor(9.1147)
0.001,1e-06,5,17.666860442548185,"tensor(4.2032, dtype=torch.float64)",44.33140779310657,tensor(6.6582)
0.001,1e-06,6,18.92512199814255,"tensor(4.3503, dtype=torch.float64)",15.64614313264047,tensor(3.9555)
0.001,1e-06,7,16.266220894375362,"tensor(4.0331, dtype=torch.float64)",61.138072513764904,tensor(7.8191)
0.001,1e-06,8,15.12397220972422,"tensor(3.8890, dtype=torch.float64)",23.41201037360776,tensor(4.8386)
0.001,1e-06,9,18.67508454322815,"tensor(4.3215, dtype=torch.float64)",109.01086205051791,tensor(10.4408)
0.001,1e-06,10,16.445319178297712,"tensor(4.0553, dtype=torch.float64)",29.1696663595015,tensor(5.4009)
0.001,1e-06,11,16.051400118905146,"tensor(4.0064, dtype=torch.float64)",53.4759262761762,tensor(7.3127)
0.001,1e-06,12,14.29987957542007,"tensor(3.7815, dtype=torch.float64)",30.183382564975368,tensor(5.4939)
0.001,1e-06,13,12.42699545138591,"tensor(3.5252, dtype=torch.float64)",37.644569243154216,tensor(6.1355)
0.001,1e-06,14,13.150886228922252,"tensor(3.6264, dtype=torch.float64)",40.17964555371192,tensor(6.3387)
0.001,1e-06,15,12.624562357567452,"tensor(3.5531, dtype=torch.float64)",21.703954627436975,tensor(4.6588)
0.001,1e-06,16,13.850982880592346,"tensor(3.7217, dtype=torch.float64)",25.303472538148203,tensor(5.0303)
0.001,1e-06,17,12.347528814625095,"tensor(3.5139, dtype=torch.float64)",24.700190105745868,tensor(4.9699)
0.001,1e-06,18,11.467982707152496,"tensor(3.3864, dtype=torch.float64)",21.579708149356225,tensor(4.6454)
0.001,1e-06,19,12.916343946714658,"tensor(3.5939, dtype=torch.float64)",18.022280343117252,tensor(4.2453)
0.001,1e-06,20,11.691544188679876,"tensor(3.4193, dtype=torch.float64)",18.01359244315855,tensor(4.2442)
0.001,1e-06,21,9.802247395386567,"tensor(3.1309, dtype=torch.float64)",32.16306120349515,tensor(5.6712)
0.001,1e-06,22,9.041396409756429,"tensor(3.0069, dtype=torch.float64)",23.479570634903446,tensor(4.8456)
0.001,1e-06,23,8.88115360736847,"tensor(2.9801, dtype=torch.float64)",21.971232414245605,tensor(4.6873)
0.001,1e-06,24,9.198382958850345,"tensor(3.0329, dtype=torch.float64)",29.80343318754627,tensor(5.4593)
0.001,1e-06,25,8.326811395464716,"tensor(2.8856, dtype=torch.float64)",20.743663041822373,tensor(4.5545)
0.001,1e-06,26,8.425076671548792,"tensor(2.9026, dtype=torch.float64)",15.599672761655622,tensor(3.9496)
0.001,1e-06,27,8.236903917467272,"tensor(2.8700, dtype=torch.float64)",23.66010659356271,tensor(4.8642)
0.001,1e-06,28,8.592556827777141,"tensor(2.9313, dtype=torch.float64)",44.59870721447852,tensor(6.6782)
0.001,1e-06,29,13.495400564090625,"tensor(3.6736, dtype=torch.float64)",35.69178960400243,tensor(5.9743)
0.001,1e-06,30,8.44480860104432,"tensor(2.9060, dtype=torch.float64)",26.518921836729973,tensor(5.1497)
0.001,1e-06,31,7.198554947569564,"tensor(2.6830, dtype=torch.float64)",20.561512639445642,tensor(4.5345)
0.001,1e-06,32,7.069943354580854,"tensor(2.6589, dtype=torch.float64)",17.539702630812123,tensor(4.1880)
0.001,1e-06,33,6.760111324207203,"tensor(2.6000, dtype=torch.float64)",15.570095617924967,tensor(3.9459)
0.001,1e-06,34,6.524773544234199,"tensor(2.5544, dtype=torch.float64)",33.87762344268061,tensor(5.8204)
0.001,1e-06,35,6.692003844879769,"tensor(2.5869, dtype=torch.float64)",17.59643719657775,tensor(4.1948)
