Learning Rate,Weight Decay,Epoch,Train Loss,Train RMSE,Val Loss,Val RMSE
0.0001,1e-06,28,12.823932370624027,"tensor(3.5811, dtype=torch.float64)",35.917930856827766,tensor(5.9932)
0.0001,1e-06,29,14.475222255088187,"tensor(3.8046, dtype=torch.float64)",35.560877853824245,tensor(5.9633)
0.0001,1e-06,30,16.20520595344337,"tensor(4.0256, dtype=torch.float64)",29.234956818242228,tensor(5.4069)
0.0001,1e-06,31,13.336567395442241,"tensor(3.6519, dtype=torch.float64)",44.99521820006832,tensor(6.7078)
0.0001,1e-06,32,14.014351955620018,"tensor(3.7436, dtype=torch.float64)",18.807810075821415,tensor(4.3368)
0.0001,1e-06,33,12.141456008601834,"tensor(3.4845, dtype=torch.float64)",39.41613666472897,tensor(6.2782)
0.0001,1e-06,34,10.7783244274758,"tensor(3.2830, dtype=torch.float64)",31.072966975550496,tensor(5.5743)
0.0001,1e-06,35,10.50039161347054,"tensor(3.2404, dtype=torch.float64)",58.1990511801935,tensor(7.6288)
0.0001,1e-06,36,11.298328933844695,"tensor(3.3613, dtype=torch.float64)",27.290569720729703,tensor(5.2240)
0.0001,1e-06,37,11.026533957429834,"tensor(3.3206, dtype=torch.float64)",39.43035994037505,tensor(6.2794)
0.0001,1e-06,38,8.784057593990017,"tensor(2.9638, dtype=torch.float64)",23.078226804733276,tensor(4.8040)
0.0001,1e-06,39,8.180208643062695,"tensor(2.8601, dtype=torch.float64)",47.67384278389715,tensor(6.9046)
0.0001,1e-06,40,8.028336535917745,"tensor(2.8334, dtype=torch.float64)",23.65391284035098,tensor(4.8635)
0.0001,1e-06,41,7.279141553672584,"tensor(2.6980, dtype=torch.float64)",23.468770888543897,tensor(4.8445)
0.0001,1e-06,42,6.925810454987191,"tensor(2.6317, dtype=torch.float64)",21.00037149460085,tensor(4.5826)
0.0001,1e-06,43,7.40137241273313,"tensor(2.7205, dtype=torch.float64)",18.4631300087898,tensor(4.2969)
0.0001,1e-06,44,6.7119708744255275,"tensor(2.5907, dtype=torch.float64)",45.781744618569654,tensor(6.7662)
0.0001,1e-06,45,6.7456978572381505,"tensor(2.5972, dtype=torch.float64)",19.62339473924329,tensor(4.4298)
0.0001,1e-06,46,6.379806985081853,"tensor(2.5258, dtype=torch.float64)",26.66643745668473,tensor(5.1640)
0.0001,1e-06,47,6.398972687205752,"tensor(2.5296, dtype=torch.float64)",22.84546825962682,tensor(4.7797)
0.0001,1e-06,48,7.695672968271617,"tensor(2.7741, dtype=torch.float64)",26.175640498438188,tensor(5.1162)
0.0001,1e-06,49,8.550019844158276,"tensor(2.9240, dtype=torch.float64)",21.933438231868127,tensor(4.6833)
0.0001,1e-05,0,6.675845458056475,"tensor(2.5838, dtype=torch.float64)",29.991808037604056,tensor(5.4765)
0.0001,1e-05,1,8.378468976149687,"tensor(2.8946, dtype=torch.float64)",25.304692222226052,tensor(5.0304)
0.0001,1e-05,2,8.208427507812912,"tensor(2.8650, dtype=torch.float64)",20.855602948896347,tensor(4.5668)
0.0001,1e-05,3,6.344189915141544,"tensor(2.5188, dtype=torch.float64)",19.11372507772138,tensor(4.3719)
0.0001,1e-05,4,5.8042958697757205,"tensor(2.4092, dtype=torch.float64)",20.654746617040328,tensor(4.5447)
0.0001,1e-05,5,5.51379793527964,"tensor(2.3481, dtype=torch.float64)",23.636210956881122,tensor(4.8617)
0.0001,1e-05,6,5.25866982356922,"tensor(2.2932, dtype=torch.float64)",18.675098419189453,tensor(4.3215)
0.0001,1e-05,7,5.180486546980368,"tensor(2.2761, dtype=torch.float64)",22.523979771521784,tensor(4.7459)
0.0001,1e-05,8,5.06819123835177,"tensor(2.2513, dtype=torch.float64)",21.455039416590044,tensor(4.6320)
0.0001,1e-05,9,5.121873182219428,"tensor(2.2632, dtype=torch.float64)",23.383315578583748,tensor(4.8356)
0.0001,1e-05,10,5.784650734308603,"tensor(2.4051, dtype=torch.float64)",31.519083015380367,tensor(5.6142)
0.0001,1e-05,11,5.40945229594772,"tensor(2.3258, dtype=torch.float64)",53.026127107681766,tensor(7.2819)
0.0001,1e-05,12,4.9468522938522135,"tensor(2.2242, dtype=torch.float64)",24.865947615715765,tensor(4.9866)
0.0001,1e-05,13,4.518251898159852,"tensor(2.1256, dtype=torch.float64)",21.73563212733115,tensor(4.6621)
0.0001,1e-05,14,4.575257779456473,"tensor(2.1390, dtype=torch.float64)",20.020838391396307,tensor(4.4745)
0.0001,1e-05,15,4.410029219614493,"tensor(2.1000, dtype=torch.float64)",19.74599831335006,tensor(4.4436)
0.0001,1e-05,16,4.41520170488873,"tensor(2.1012, dtype=torch.float64)",20.141254963413363,tensor(4.4879)
0.0001,1e-05,17,4.243962561762011,"tensor(2.0601, dtype=torch.float64)",22.5769586793838,tensor(4.7515)
0.0001,1e-05,18,4.198406534903758,"tensor(2.0490, dtype=torch.float64)",22.583404133396765,tensor(4.7522)
0.0001,1e-05,19,4.3355066792385,"tensor(2.0822, dtype=torch.float64)",27.486173891252086,tensor(5.2427)
0.0001,1e-05,20,4.245986397846325,"tensor(2.0606, dtype=torch.float64)",17.70278776076532,tensor(4.2075)
0.0001,1e-05,21,4.304806253072377,"tensor(2.0748, dtype=torch.float64)",18.11714535759341,tensor(4.2564)
0.0001,1e-05,22,6.608457703848143,"tensor(2.5707, dtype=torch.float64)",23.382259284296342,tensor(4.8355)
0.0001,1e-05,23,4.485433864593506,"tensor(2.1179, dtype=torch.float64)",28.477369216180616,tensor(5.3364)
0.0001,1e-05,24,4.326435564981924,"tensor(2.0800, dtype=torch.float64)",23.46137828980723,tensor(4.8437)
0.0001,1e-05,25,4.147791231000745,"tensor(2.0366, dtype=torch.float64)",20.500734867588168,tensor(4.5278)
0.0001,1e-05,26,4.104208483244921,"tensor(2.0259, dtype=torch.float64)",21.228224808169948,tensor(4.6074)
0.0001,1e-05,27,3.9329968716647175,"tensor(1.9832, dtype=torch.float64)",21.145944049281457,tensor(4.5985)
0.0001,1e-05,28,3.9042196557328506,"tensor(1.9759, dtype=torch.float64)",213.13944305912142,tensor(14.5993)
0.0001,1e-05,29,4.059453026990632,"tensor(2.0148, dtype=torch.float64)",26.644270704638572,tensor(5.1618)
0.0001,1e-05,30,3.845915156441766,"tensor(1.9611, dtype=torch.float64)",19.03119474457156,tensor(4.3625)
0.0001,1e-05,31,3.658725986931775,"tensor(1.9128, dtype=torch.float64)",18.30487951924724,tensor(4.2784)
0.0001,1e-05,32,3.7514048366933257,"tensor(1.9369, dtype=torch.float64)",16.69644332316614,tensor(4.0861)
0.0001,1e-05,33,3.581348320922336,"tensor(1.8924, dtype=torch.float64)",18.99379034196177,tensor(4.3582)
0.0001,1e-05,34,3.6045322843500087,"tensor(1.8986, dtype=torch.float64)",19.431050508253037,tensor(4.4081)
0.0001,1e-05,35,3.652284086394954,"tensor(1.9111, dtype=torch.float64)",30.193106905106575,tensor(5.4948)
0.0001,1e-05,36,3.7391941122106602,"tensor(1.9337, dtype=torch.float64)",20.410680524764523,tensor(4.5178)
0.0001,1e-05,37,3.4829401834591014,"tensor(1.8663, dtype=torch.float64)",17.959759989092426,tensor(4.2379)
0.0001,1e-05,38,3.529861852929399,"tensor(1.8788, dtype=torch.float64)",21.535489597628192,tensor(4.6406)
0.0001,1e-05,39,3.572713924098659,"tensor(1.8902, dtype=torch.float64)",34.14481652167536,tensor(5.8434)
0.0001,1e-05,40,3.555752384662628,"tensor(1.8857, dtype=torch.float64)",32.94450112312071,tensor(5.7397)
0.0001,1e-05,41,3.5752959138638265,"tensor(1.8908, dtype=torch.float64)",20.3604503908465,tensor(4.5123)
0.0001,1e-05,42,3.459660319057671,"tensor(1.8600, dtype=torch.float64)",17.548538131098592,tensor(4.1891)
0.0001,1e-05,43,3.480933902070329,"tensor(1.8657, dtype=torch.float64)",19.077504704075476,tensor(4.3678)
0.0001,1e-05,44,3.4839121206386667,"tensor(1.8665, dtype=torch.float64)",18.43085508192739,tensor(4.2931)
0.0001,1e-05,45,3.4763005114890433,"tensor(1.8645, dtype=torch.float64)",23.112795745172807,tensor(4.8076)
0.0001,1e-05,46,3.3242143653534555,"tensor(1.8232, dtype=torch.float64)",22.678216841913038,tensor(4.7622)
0.0001,1e-05,47,3.2863831226890152,"tensor(1.8128, dtype=torch.float64)",22.012398096822924,tensor(4.6917)
0.0001,1e-05,48,3.255138968777012,"tensor(1.8042, dtype=torch.float64)",34.85373893860848,tensor(5.9037)
0.0001,1e-05,49,3.216087080659093,"tensor(1.7933, dtype=torch.float64)",23.250898445806197,tensor(4.8219)
0.0001,0.0001,0,3.170750633768133,"tensor(1.7807, dtype=torch.float64)",20.941309705857307,tensor(4.5762)
0.0001,0.0001,1,3.3177698525222574,"tensor(1.8215, dtype=torch.float64)",17.217098666775613,tensor(4.1493)
0.0001,0.0001,2,3.187962634821196,"tensor(1.7855, dtype=torch.float64)",20.014637600991033,tensor(4.4738)
0.0001,0.0001,3,3.1925995063137362,"tensor(1.7868, dtype=torch.float64)",19.0427321041784,tensor(4.3638)
0.0001,0.0001,4,3.1488498736072232,"tensor(1.7745, dtype=torch.float64)",27.957727532232962,tensor(5.2875)
0.0001,0.0001,5,3.103013494852427,"tensor(1.7615, dtype=torch.float64)",22.25396082478185,tensor(4.7174)
0.0001,0.0001,6,3.1049681737616255,"tensor(1.7621, dtype=torch.float64)",20.818253424859815,tensor(4.5627)
0.0001,0.0001,7,3.071189574293188,"tensor(1.7525, dtype=torch.float64)",19.281981175945653,tensor(4.3911)
0.0001,0.0001,8,2.9970321803479583,"tensor(1.7312, dtype=torch.float64)",21.833319725528842,tensor(4.6726)
0.0001,0.0001,9,3.0192053434011097,"tensor(1.7376, dtype=torch.float64)",19.320447106515207,tensor(4.3955)
0.0001,0.0001,10,3.0852140668276196,"tensor(1.7565, dtype=torch.float64)",18.70577846803973,tensor(4.3250)
0.0001,0.0001,11,2.9495050185435527,"tensor(1.7174, dtype=torch.float64)",19.57848212795873,tensor(4.4248)
0.0001,0.0001,12,2.9668167951944713,"tensor(1.7224, dtype=torch.float64)",16.291701355288104,tensor(4.0363)
0.0001,0.0001,13,2.9567263078045203,"tensor(1.7195, dtype=torch.float64)",19.63961563956353,tensor(4.4317)
0.0001,0.0001,14,2.935579158808734,"tensor(1.7134, dtype=torch.float64)",23.594063981886833,tensor(4.8574)
0.0001,0.0001,15,3.0115176194422952,"tensor(1.7354, dtype=torch.float64)",21.70534594597355,tensor(4.6589)
0.0001,0.0001,16,2.993012654459154,"tensor(1.7300, dtype=torch.float64)",28.239921992824925,tensor(5.3141)
0.0001,0.0001,17,2.99647632192921,"tensor(1.7310, dtype=torch.float64)",27.30126344003985,tensor(5.2251)
0.0001,0.0001,18,2.8544228805078045,"tensor(1.6895, dtype=torch.float64)",24.385262220136582,tensor(4.9381)
0.0001,0.0001,19,2.8538727873080485,"tensor(1.6893, dtype=torch.float64)",18.73397953279557,tensor(4.3283)
0.0001,0.0001,20,2.8556089024286013,"tensor(1.6899, dtype=torch.float64)",20.093170327524984,tensor(4.4825)
0.0001,0.0001,21,2.959902958289997,"tensor(1.7204, dtype=torch.float64)",20.693609222289055,tensor(4.5490)
0.0001,0.0001,22,2.76324094920545,"tensor(1.6623, dtype=torch.float64)",18.74772161053073,tensor(4.3299)
0.0001,0.0001,23,2.7668842380111283,"tensor(1.6634, dtype=torch.float64)",18.999307970846854,tensor(4.3588)
0.0001,0.0001,24,2.784917977049544,"tensor(1.6688, dtype=torch.float64)",19.216293888707316,tensor(4.3836)
0.0001,0.0001,25,2.761243418422905,"tensor(1.6617, dtype=torch.float64)",28.07533421054963,tensor(5.2986)
0.0001,0.0001,26,2.7630240524137344,"tensor(1.6622, dtype=torch.float64)",19.097233545395635,tensor(4.3700)
0.0001,0.0001,27,2.709909131075885,"tensor(1.6462, dtype=torch.float64)",20.560748369463028,tensor(4.5344)
0.0001,0.0001,28,2.6708233221157176,"tensor(1.6343, dtype=torch.float64)",21.074025261786677,tensor(4.5906)
0.0001,0.0001,29,2.73119672891256,"tensor(1.6526, dtype=torch.float64)",20.70343322907725,tensor(4.5501)
0.0001,0.0001,30,2.7721420271976576,"tensor(1.6650, dtype=torch.float64)",21.239580000600508,tensor(4.6086)
0.0001,0.0001,31,2.7608148288082432,"tensor(1.6616, dtype=torch.float64)",20.472973169819003,tensor(4.5247)
0.0001,0.0001,32,2.6504553707870278,"tensor(1.6280, dtype=torch.float64)",19.302256814895138,tensor(4.3934)
0.0001,0.0001,33,2.5832176559680216,"tensor(1.6072, dtype=torch.float64)",22.501358439845422,tensor(4.7436)
0.0001,0.0001,34,2.648551655137861,"tensor(1.6274, dtype=torch.float64)",24.502002846810125,tensor(4.9499)
0.0001,0.0001,35,2.629499544324102,"tensor(1.6216, dtype=torch.float64)",19.02254173063463,tensor(4.3615)
0.0001,0.0001,36,2.6737481001261116,"tensor(1.6352, dtype=torch.float64)",18.904663024410123,tensor(4.3479)
0.0001,0.0001,37,2.578311532574731,"tensor(1.6057, dtype=torch.float64)",20.565085072671213,tensor(4.5349)
0.0001,0.0001,38,2.665106705072764,"tensor(1.6325, dtype=torch.float64)",18.48529004281567,tensor(4.2995)
0.0001,0.0001,39,2.4919292791469676,"tensor(1.5786, dtype=torch.float64)",20.249194383621216,tensor(4.4999)
0.0001,0.0001,40,2.6092215003194035,"tensor(1.6153, dtype=torch.float64)",18.64296292489575,tensor(4.3177)
0.0001,0.0001,41,2.6189168630419553,"tensor(1.6183, dtype=torch.float64)",20.071509145921276,tensor(4.4801)
0.0001,0.0001,42,2.640506791424107,"tensor(1.6250, dtype=torch.float64)",21.17070501850497,tensor(4.6012)
0.0001,0.0001,43,2.557887825611475,"tensor(1.5993, dtype=torch.float64)",22.071726464456127,tensor(4.6981)
0.0001,0.0001,44,2.4445291206643387,"tensor(1.5635, dtype=torch.float64)",19.47195614537885,tensor(4.4127)
0.0001,0.0001,45,2.517908346652985,"tensor(1.5868, dtype=torch.float64)",19.62574235085518,tensor(4.4301)
0.0001,0.0001,46,2.5475965071368862,"tensor(1.5961, dtype=torch.float64)",21.973688379410774,tensor(4.6876)
0.0001,0.0001,47,2.5241629674627974,"tensor(1.5888, dtype=torch.float64)",20.08905909138341,tensor(4.4821)
0.0001,0.0001,48,2.449616665453524,"tensor(1.5651, dtype=torch.float64)",18.64197894065611,tensor(4.3176)
0.0001,0.0001,49,2.4248800596675357,"tensor(1.5572, dtype=torch.float64)",22.536497785199074,tensor(4.7473)
0.0001,0.001,0,2.5701149370219256,"tensor(1.6032, dtype=torch.float64)",23.812458307512344,tensor(4.8798)
0.0001,0.001,1,2.4245342054882566,"tensor(1.5571, dtype=torch.float64)",18.793356872374012,tensor(4.3351)
0.0001,0.001,2,2.4176258673539035,"tensor(1.5549, dtype=torch.float64)",30.001439202216364,tensor(5.4774)
0.0001,0.001,3,2.4216300732380636,"tensor(1.5562, dtype=torch.float64)",22.341684064557477,tensor(4.7267)
0.0001,0.001,4,2.4315785021395295,"tensor(1.5594, dtype=torch.float64)",25.09674306069651,tensor(5.0097)
0.0001,0.001,5,2.288608891577334,"tensor(1.5128, dtype=torch.float64)",20.832837489343458,tensor(4.5643)
0.0001,0.001,6,2.3364728112478512,"tensor(1.5286, dtype=torch.float64)",21.953626525017523,tensor(4.6855)
0.0001,0.001,7,2.2972769141197205,"tensor(1.5157, dtype=torch.float64)",20.166538138543405,tensor(4.4907)
0.0001,0.001,8,2.3131071731850907,"tensor(1.5209, dtype=torch.float64)",66.21175909042358,tensor(8.1371)
0.0001,0.001,9,2.315595915833035,"tensor(1.5217, dtype=torch.float64)",21.77093336659093,tensor(4.6659)
0.0001,0.001,10,2.3248983505609875,"tensor(1.5248, dtype=torch.float64)",22.35389067280677,tensor(4.7280)
0.0001,0.001,11,2.267953666802999,"tensor(1.5060, dtype=torch.float64)",19.647054933732555,tensor(4.4325)
0.0001,0.001,12,2.3633671683234136,"tensor(1.5373, dtype=torch.float64)",21.96449858911576,tensor(4.6866)
0.0001,0.001,13,2.3650200457186314,"tensor(1.5379, dtype=torch.float64)",24.40176163181182,tensor(4.9398)
0.0001,0.001,14,2.311560097739503,"tensor(1.5204, dtype=torch.float64)",19.632363465524488,tensor(4.4308)
0.0001,0.001,15,2.2771152808859543,"tensor(1.5090, dtype=torch.float64)",20.74287517609135,tensor(4.5544)
0.0001,0.001,16,2.2940188088932554,"tensor(1.5146, dtype=torch.float64)",21.38766904800169,tensor(4.6247)
0.0001,0.001,17,2.2368338014628435,"tensor(1.4956, dtype=torch.float64)",20.207124833137758,tensor(4.4952)
0.0001,0.001,18,2.240757163795265,"tensor(1.4969, dtype=torch.float64)",18.3170381399893,tensor(4.2798)
0.0001,0.001,19,2.1771617410956203,"tensor(1.4755, dtype=torch.float64)",18.05211846290096,tensor(4.2488)
0.0001,0.001,20,2.303956455958856,"tensor(1.5179, dtype=torch.float64)",18.97251888244383,tensor(4.3557)
0.0001,0.001,21,2.2558348533269523,"tensor(1.5019, dtype=torch.float64)",17.575638548020393,tensor(4.1923)
0.0001,0.001,22,2.2562392935559554,"tensor(1.5021, dtype=torch.float64)",20.040301399846232,tensor(4.4766)
0.0001,0.001,23,2.251165448330544,"tensor(1.5004, dtype=torch.float64)",25.37025401669164,tensor(5.0369)
0.0001,0.001,24,2.168913653251287,"tensor(1.4727, dtype=torch.float64)",19.736406764676495,tensor(4.4426)
0.0001,0.001,25,2.198116563139735,"tensor(1.4826, dtype=torch.float64)",21.419320383379535,tensor(4.6281)
0.0001,0.001,26,2.2329117212746596,"tensor(1.4943, dtype=torch.float64)",21.22308789530108,tensor(4.6069)
0.0001,0.001,27,2.2675745656361452,"tensor(1.5058, dtype=torch.float64)",23.007484743672034,tensor(4.7966)
0.0001,0.001,28,2.1733429427082473,"tensor(1.4742, dtype=torch.float64)",19.909732457130186,tensor(4.4620)
0.0001,0.001,29,2.183128684275859,"tensor(1.4775, dtype=torch.float64)",24.325581673652895,tensor(4.9321)
0.0001,0.001,30,2.1721763369199394,"tensor(1.4738, dtype=torch.float64)",20.587868229035408,tensor(4.5374)
0.0001,0.001,31,2.1158785985933766,"tensor(1.4546, dtype=torch.float64)",23.84284001012002,tensor(4.8829)
0.0001,0.001,32,2.1081895878186097,"tensor(1.4520, dtype=torch.float64)",27.155019344822055,tensor(5.2110)
0.0001,0.001,33,2.1501058905511288,"tensor(1.4663, dtype=torch.float64)",20.3964397522711,tensor(4.5162)
0.0001,0.001,34,2.1366516591729345,"tensor(1.4617, dtype=torch.float64)",22.412721449329005,tensor(4.7342)
0.0001,0.001,35,2.1118145710713154,"tensor(1.4532, dtype=torch.float64)",24.74891492243736,tensor(4.9748)
0.0001,0.001,36,2.0827041806401434,"tensor(1.4432, dtype=torch.float64)",20.197696885754986,tensor(4.4942)
0.0001,0.001,37,2.0842502163874137,"tensor(1.4437, dtype=torch.float64)",21.116258967307306,tensor(4.5952)
0.0001,0.001,38,2.092608103236637,"tensor(1.4466, dtype=torch.float64)",21.76901808092671,tensor(4.6657)
0.0001,0.001,39,2.105875662371919,"tensor(1.4512, dtype=torch.float64)",20.40226557946974,tensor(4.5169)
0.0001,0.001,40,1.9958791504035125,"tensor(1.4128, dtype=torch.float64)",24.62139727223304,tensor(4.9620)
0.0001,0.001,41,2.0270048048045184,"tensor(1.4237, dtype=torch.float64)",20.682702706706138,tensor(4.5478)
0.0001,0.001,42,2.064764130115509,"tensor(1.4369, dtype=torch.float64)",21.505418546738163,tensor(4.6374)
0.0001,0.001,43,2.0185293651915885,"tensor(1.4207, dtype=torch.float64)",18.632476606676654,tensor(4.3165)
0.0001,0.001,44,2.0920101742486694,"tensor(1.4464, dtype=torch.float64)",17.22509188036765,tensor(4.1503)
0.0001,0.001,45,2.103332600078067,"tensor(1.4503, dtype=torch.float64)",26.687937105855635,tensor(5.1660)
0.0001,0.001,46,2.0141477145053246,"tensor(1.4192, dtype=torch.float64)",21.248273491859436,tensor(4.6096)
0.0001,0.001,47,1.9784272395275735,"tensor(1.4066, dtype=torch.float64)",18.03380895430042,tensor(4.2466)
0.0001,0.001,48,1.9657217030589644,"tensor(1.4020, dtype=torch.float64)",20.359038091474964,tensor(4.5121)
0.0001,0.001,49,2.019809644769978,"tensor(1.4212, dtype=torch.float64)",26.364321439496933,tensor(5.1346)
0.001,1e-06,0,35.32831065139255,"tensor(5.9438, dtype=torch.float64)",85.93933465403896,tensor(9.2703)
0.001,1e-06,1,26.14756661750175,"tensor(5.1135, dtype=torch.float64)",43.328798786286384,tensor(6.5825)
0.001,1e-06,2,22.809303284980157,"tensor(4.7759, dtype=torch.float64)",264.19279812228297,tensor(16.2540)
0.001,1e-06,3,21.819907706492657,"tensor(4.6712, dtype=torch.float64)",65.47698779259959,tensor(8.0918)
0.001,1e-06,4,19.612694382023168,"tensor(4.4286, dtype=torch.float64)",37.9110539959323,tensor(6.1572)
0.001,1e-06,5,17.283421381099803,"tensor(4.1573, dtype=torch.float64)",24.060842952420636,tensor(4.9052)
0.001,1e-06,6,15.829401806238534,"tensor(3.9786, dtype=torch.float64)",19.399890334375442,tensor(4.4045)
0.001,1e-06,7,15.690515739853318,"tensor(3.9611, dtype=torch.float64)",29.971248826672955,tensor(5.4746)
0.001,1e-06,8,14.199402025583629,"tensor(3.7682, dtype=torch.float64)",40.914593335120905,tensor(6.3965)
0.001,1e-06,9,11.615091306454426,"tensor(3.4081, dtype=torch.float64)",47.95034614686043,tensor(6.9246)
0.001,1e-06,10,12.322834409249795,"tensor(3.5104, dtype=torch.float64)",29.13189786480319,tensor(5.3974)
0.001,1e-06,11,8.711468328012003,"tensor(2.9515, dtype=torch.float64)",30.60712473623214,tensor(5.5324)
0.001,1e-06,12,7.514165978818326,"tensor(2.7412, dtype=torch.float64)",39.209392786026,tensor(6.2617)
0.001,1e-06,13,7.763324928928066,"tensor(2.7863, dtype=torch.float64)",196.33957838243055,tensor(14.0121)
0.001,1e-06,14,10.905115556072545,"tensor(3.3023, dtype=torch.float64)",36.13768560655655,tensor(6.0115)
0.001,1e-06,15,7.174930765822127,"tensor(2.6786, dtype=torch.float64)",21.10713372691985,tensor(4.5943)
0.001,1e-06,16,6.2489345859836885,"tensor(2.4998, dtype=torch.float64)",25.81050363663704,tensor(5.0804)
0.001,1e-06,17,5.44434707809139,"tensor(2.3333, dtype=torch.float64)",21.571956807567226,tensor(4.6446)
0.001,1e-06,18,5.152902630213145,"tensor(2.2700, dtype=torch.float64)",24.818159303357525,tensor(4.9818)
0.001,1e-06,19,4.945851667507275,"tensor(2.2239, dtype=torch.float64)",20.592376382120193,tensor(4.5379)
0.001,1e-06,20,4.53771659554662,"tensor(2.1302, dtype=torch.float64)",18.410796161620848,tensor(4.2908)
0.001,1e-06,21,4.3773647485552605,"tensor(2.0922, dtype=torch.float64)",29.17559273012223,tensor(5.4014)
0.001,1e-06,22,4.194887614250183,"tensor(2.0481, dtype=torch.float64)",22.900806634656846,tensor(4.7855)
0.001,1e-06,23,3.989687822638331,"tensor(1.9974, dtype=torch.float64)",17.21335213030538,tensor(4.1489)
0.001,1e-06,24,3.8138302606505317,"tensor(1.9529, dtype=torch.float64)",21.448217838041245,tensor(4.6312)
0.001,1e-06,25,3.7452118093903,"tensor(1.9353, dtype=torch.float64)",18.635159600165583,tensor(4.3168)
0.001,1e-06,26,3.6037568765717585,"tensor(1.8984, dtype=torch.float64)",24.199874008855513,tensor(4.9193)
0.001,1e-06,27,3.4369664778580535,"tensor(1.8539, dtype=torch.float64)",21.299593287129557,tensor(4.6151)
0.001,1e-06,28,3.371098482286608,"tensor(1.8361, dtype=torch.float64)",19.474446654319763,tensor(4.4130)
0.001,1e-06,29,3.2470188082875433,"tensor(1.8019, dtype=torch.float64)",17.505159904879907,tensor(4.1839)
0.001,1e-06,30,3.143941560629252,"tensor(1.7731, dtype=torch.float64)",19.665054978862887,tensor(4.4345)
0.001,1e-06,31,3.049765241468275,"tensor(1.7464, dtype=torch.float64)",20.554914347587093,tensor(4.5338)
0.001,1e-06,32,2.861042241470234,"tensor(1.6915, dtype=torch.float64)",46.1472963517712,tensor(6.7932)
0.001,1e-06,33,3.0602680428608044,"tensor(1.7494, dtype=torch.float64)",19.366853344825007,tensor(4.4008)
0.001,1e-06,34,2.91145217611983,"tensor(1.7063, dtype=torch.float64)",22.199420882809548,tensor(4.7116)
